Ubigeo,Distrito,Provincia,Departamento,Poblacion,Superficie,Y,X
010101,Chachapoyas,Chachapoyas,Amazonas,"29,171",153.78,-6.2294,-77.8714
010102,Asuncion,Chachapoyas,Amazonas,288,25.71,-6.0317,-77.7122
010103,Balsas,Chachapoyas,Amazonas,"1,644",357.09,-6.8375,-78.0214
010104,Cheto,Chachapoyas,Amazonas,591,56.97,-6.2558,-77.7003
010105,Chiliquin,Chachapoyas,Amazonas,687,143.43,-6.0778,-77.7392
010106,Chuquibamba,Chachapoyas,Amazonas,2064,278.63,-6.9333,-77.8575
010107,Granada,Chachapoyas,Amazonas,379,181.41,-6.0997,-77.6344
010108,Huancas,Chachapoyas,Amazonas,"1,329",48.79,-6.1747,-77.8686
010109,La Jalca,Chachapoyas,Amazonas,5513,380.39,-6.4825,-77.8192
010110,Leimebamba,Chachapoyas,Amazonas,"4,206",373.14,-6.6636,-77.8006
010111,Levanto,Chachapoyas,Amazonas,862,77.54,-6.3086,-77.8994
010112,Magdalena,Chachapoyas,Amazonas,782,135.47,-6.3736,-77.9017
010113,Mariscal Castilla,Chachapoyas,Amazonas,986,83.58,-6.5939,-77.8053
010114,Molinopampa,Chachapoyas,Amazonas,"2,750",333.86,-6.2056,-77.6683
010115,Montevideo,Chachapoyas,Amazonas,572,119.01,-6.6133,-77.8025
010116,Olleros,Chachapoyas,Amazonas,363,125.16,-6.0239,-77.6761
010117,Quinjalca,Chachapoyas,Amazonas,830,91.59,-6.085,-77.66
010118,San Francisco de Daguas,Chachapoyas,Amazonas,351,47.41,-6.2333,-77.7392
010119,San Isidro de Maino,Chachapoyas,Amazonas,703,101.67,-6.3533,-77.8439
010120,Soloco,Chachapoyas,Amazonas,"1,302",84.48,-6.2619,-77.7453
010121,Sonche,Chachapoyas,Amazonas,218,113.26,-6.2183,-77.7753
010201,La Peca,Bagua,Amazonas,"8,048",144.29,-5.6092,-78.4344
010202,Aramango,Bagua,Amazonas,"10,940",809.07,-5.4156,-78.4361
010203,Copallin,Bagua,Amazonas,"6,319",99.05,-5.6733,-78.4228
010204,El Parco,Bagua,Amazonas,"1,492",18.48,-5.6247,-78.4764
010205,Bagua,Bagua,Amazonas,"26,091",150.99,-5.6389,-78.5319
010206,Imaza,Bagua,Amazonas,"24,323","4,430.84",-5.16,-78.2903
010301,Jumbilla,Bongara,Amazonas,"1,764",154.18,-5.9006,-77.7958
010302,Corosha,Bongara,Amazonas,"1,046",45.67,-5.8294,-77.84
010303,Cuispes,Bongara,Amazonas,899,110.72,-5.9236,-77.9392
010304,Chisquilla,Bongara,Amazonas,335,174.96,-5.9003,-77.7839
010305,Churuja,Bongara,Amazonas,269,33.34,-6.0192,-77.9517
010306,Florida,Bongara,Amazonas,"8,663",203.22,-5.8336,-77.9714
010307,Recta,Bongara,Amazonas,201,24.58,-5.9194,-77.7861
010308,San Carlos,Bongara,Amazonas,310,100.76,-5.9636,-77.9447
010309,Shipasbamba,Bongara,Amazonas,"1,819",127.29,-5.8744,-78.0692
010310,Valera,Bongara,Amazonas,"1,281",90.14,-6.0425,-77.9139
010311,Yambrasbamba,Bongara,Amazonas,"8,470","1,715.96",-5.6908,-77.9772
010312,Jazan,Bongara,Amazonas,"9,349",88.83,-5.9419,-77.9806
010401,Lamud,Luya,Amazonas,"2,292",69.49,-6.1308,-77.9503
010402,Camporredondo,Luya,Amazonas,"7,131",376.01,-6.2136,-78.3186
010403,Cocabamba,Luya,Amazonas,"2,517",355.85,-6.6297,-78.0303
010404,Colcamar,Luya,Amazonas,"2,263",106.6,-6.3175,-78.0019
010405,Conila,Luya,Amazonas,"2,083",256.17,-6.1592,-78.1419
010406,Inguilpata,Luya,Amazonas,587,118.04,-6.2428,-77.9561
010407,Longuita,Luya,Amazonas,"1,161",57.91,-6.4147,-77.9681
010408,Lonya Chico,Luya,Amazonas,961,83.82,-6.2328,-77.9564
010409,Luya,Luya,Amazonas,"4,420",91.21,-6.165,-77.9469
010410,Luya Viejo,Luya,Amazonas,489,73.87,-6.1275,-78.0847
010411,Maria,Luya,Amazonas,945,80.27,-6.4517,-77.9733
010412,Ocalli,Luya,Amazonas,"4,259",177.39,-6.2347,-78.2667
010413,Ocumal,Luya,Amazonas,"4,194",235.86,-6.3061,-78.2294
010414,Pisuquia,Luya,Amazonas,"6,132",306.5,-6.5114,-78.0747
010415,San Cristobal,Luya,Amazonas,685,33.36,-6.0997,-77.9525
010416,San Francisco del Yeso,Luya,Amazonas,821,113.94,-6.5861,-77.8469
010417,San Jeronimo,Luya,Amazonas,880,214.66,-6.0344,-77.9669
010418,San Juan de Lopecancha,Luya,Amazonas,506,88.02,-6.4572,-77.8969
010419,Santa Catalina,Luya,Amazonas,"1,908",126.21,-6.1117,-78.0633
010420,Santo Tomas,Luya,Amazonas,"3,537",84.93,-6.5617,-77.8739
010421,Tingo,Luya,Amazonas,"1,363",102.67,-6.3761,-77.9056
010422,Trita,Luya,Amazonas,"1,378",12.68,-6.1519,-77.9806
010423,Providencia,Luya,Amazonas,"1,536",71.22,-6.3108,-78.2503
010501,San Nicolas,Rodriguez de Mendoza,Amazonas,"5,290",206.01,-6.3956,-77.4831
010502,Cochamal,Rodriguez de Mendoza,Amazonas,504,199.44,-6.3933,-77.5889
010503,Chirimoto,Rodriguez de Mendoza,Amazonas,"2,079",153,-6.5283,-77.4869
010504,Huambo,Rodriguez de Mendoza,Amazonas,"2,542",99.56,-6.4275,-77.5369
010505,Limabamba,Rodriguez de Mendoza,Amazonas,"3,049",317.88,-6.5025,-77.5097
010506,Longar,Rodriguez de Mendoza,Amazonas,"1,619",66.24,-6.3853,-77.5461
010507,Milpuc,Rodriguez de Mendoza,Amazonas,599,26.8,-6.4983,-77.4358
010508,Mariscal Benavides,Rodriguez de Mendoza,Amazonas,"1,376",176.18,-6.3697,-77.5003
010509,Omia,Rodriguez de Mendoza,Amazonas,"9,787",175.13,-6.4686,-77.3947
010510,Santa Rosa,Rodriguez de Mendoza,Amazonas,457,34.11,-6.4542,-77.4539
010511,Totora,Rodriguez de Mendoza,Amazonas,448,6.02,-6.4914,-77.4711
010512,Vista Alegre,Rodriguez de Mendoza,Amazonas,"3,803",899.02,-6.1514,-77.3019
010601,Nieva,Condorcanqui,Amazonas,"29,213","4,481.63",-4.5947,-77.8672
010602,Rio Santiago,Condorcanqui,Amazonas,"16,986","8,035.28",-4.0106,-77.7658
010603,El Cenepa,Condorcanqui,Amazonas,"9,620","5,458.48",-4.4503,-78.1592
010701,Bagua Grande,Utcubamba,Amazonas,"54,033",746.64,-5.7558,-78.4428
010702,Cajaruro,Utcubamba,Amazonas,"28,491","1,746.23",-5.7364,-78.4267
010703,Cumba,Utcubamba,Amazonas,"8,752",292.66,-5.9317,-78.6653
010704,El Milagro,Utcubamba,Amazonas,"6,399",313.89,-5.6367,-78.5578
010705,Jamalca,Utcubamba,Amazonas,"8,243",357.98,-5.9158,-78.2203
010706,Lonya Grande,Utcubamba,Amazonas,"10,443",327.92,-6.0956,-78.4219
010707,Yamon,Utcubamba,Amazonas,"2,841",57.61,-6.0525,-78.5322
020101,Huaraz,Huaraz,Ancash,"65,663",432.99,-9.5272,-77.5333
020102,Independencia,Huaraz,Ancash,"75,559",342.95,-9.5189,-77.5344
020103,Cochabamba,Huaraz,Ancash,1983,135.65,-9.4939,-77.8619
020104,Colcabamba,Huaraz,Ancash,826,50.65,-9.5956,-77.8108
020105,Huanchay,Huaraz,Ancash,"2,235",209.34,-9.7236,-77.8197
020106,Jangas,Huaraz,Ancash,"5,106",59.84,-9.4014,-77.5767
020107,La Libertad,Huaraz,Ancash,"1,138",164.26,-9.6333,-77.7442
020108,Olleros,Huaraz,Ancash,"2,148",222.91,-9.6664,-77.4661
020109,Pampas,Huaraz,Ancash,"1,165",357.81,-9.6556,-77.8272
020110,Pariacoto,Huaraz,Ancash,"4,794",162.5,-9.5622,-77.8931
020111,Pira,Huaraz,Ancash,"3,755",243.73,-9.5814,-77.7075
020112,Tarica,Huaraz,Ancash,"5,936",110.28,-9.3919,-77.5769
020201,Aija,Aija,Ancash,"1,841",159.74,-9.7819,-77.6114
020203,Coris,Aija,Ancash,"2,270",267.15,-9.8211,-77.7225
020205,Huacllan,Aija,Ancash,628,37.91,-9.7975,-77.6747
020206,La Merced,Aija,Ancash,"2,190",153.08,-9.7361,-77.6189
020208,Succha,Aija,Ancash,828,78.84,-9.8242,-77.6497
020301,Chiquian,Bolognesi,Ancash,"3,587",184.16,-10.1517,-77.1586
020302,Abelardo Pardo Lezameta,Bolognesi,Ancash,"1,263",11.31,-10.2992,-77.1508
020304,Aquia,Bolognesi,Ancash,"2,465",434.6,-10.0742,-77.1464
020305,Cajacay,Bolognesi,Ancash,"1,603",193.06,-10.1564,-77.4419
020310,Huayllacayan,Bolognesi,Ancash,"1,076",127.99,-10.2436,-77.4342
020311,Huasta,Bolognesi,Ancash,"2,610",387.91,-10.1225,-77.1458
020313,Mangas,Bolognesi,Ancash,566,115.84,-10.3694,-77.1039
020315,Pacllon,Bolognesi,Ancash,"1,771",211.98,-10.2333,-77.0722
020317,San Miguel de Corpanqui,Bolognesi,Ancash,"1,298",43.78,-10.285,-77.2
020320,Ticllos,Bolognesi,Ancash,"1,291",89.41,-10.2522,-77.1911
020321,Antonio Raymondi,Bolognesi,Ancash,"1,065",118.7,-10.1575,-77.4703
020322,Canis,Bolognesi,Ancash,"1,308",19.45,-10.3381,-77.1711
020323,Colquioc,Bolognesi,Ancash,"4,165",274.61,-10.3117,-77.6156
020324,La Primavera,Bolognesi,Ancash,951,68.61,-10.3344,-77.1253
020325,Huallanca,Bolognesi,Ancash,"8,325",873.39,-9.8994,-76.9444
020401,Carhuaz,Carhuaz,Ancash,"15,712",194.62,-9.2806,-77.6469
020402,Acopampa,Carhuaz,Ancash,"2,685",14.17,-9.2942,-77.6225
020403,Amashca,Carhuaz,Ancash,"1,571",11.99,-9.2392,-77.6464
020404,Anta,Carhuaz,Ancash,"2,510",40.77,-9.3569,-77.5978
020405,Ataquero,Carhuaz,Ancash,"1,353",47.22,-9.2625,-77.6914
020406,Marcara,Carhuaz,Ancash,"9,452",157.49,-9.3211,-77.6033
020407,Pariahuanca,Carhuaz,Ancash,"1,630",11.74,-9.3642,-77.5828
020408,San Miguel de Aco,Carhuaz,Ancash,"2,794",133.89,-9.3678,-77.5644
020409,Shilla,Carhuaz,Ancash,"3,318",130.19,-9.2306,-77.6256
020410,Tinco,Carhuaz,Ancash,"3,301",15.44,-9.2711,-77.6819
020411,Yungar,Carhuaz,Ancash,"3,462",46.43,-9.3778,-77.5931
020501,Casma,Casma,Ancash,"33,648","1,204.85",-9.475,-78.3036
020502,Buena Vista Alta,Casma,Ancash,"4,250",476.62,-9.4289,-78.2047
020503,Comandante Noel,Casma,Ancash,"2,044",222.36,-9.4622,-78.3831
020505,Yautan,Casma,Ancash,"8,531",357.2,-9.5097,-77.9956
020601,Corongo,Corongo,Ancash,"1,420",143.13,-8.5683,-77.8967
020602,Aco,Corongo,Ancash,442,56.54,-8.5228,-77.8769
020603,Bambas,Corongo,Ancash,546,151.13,-8.6022,-77.9925
020604,Cusca,Corongo,Ancash,"2,985",411.55,-8.5106,-77.8631
020605,La Pampa,Corongo,Ancash,"1,004",93.94,-8.6619,-77.9011
020606,Yanac,Corongo,Ancash,704,45.85,-8.6178,-77.8636
020607,Yupan,Corongo,Ancash,"1,041",85.87,-8.615,-77.9661
020701,Caraz,Huaylas,Ancash,"26,740",246.52,-9.0472,-77.8108
020702,Huallanca,Huaylas,Ancash,686,178.8,-8.8194,-77.8653
020703,Huata,Huaylas,Ancash,"1,638",70.69,-9.0167,-77.8625
020704,Huaylas,Huaylas,Ancash,"1,421",56.89,-8.8694,-77.8925
020705,Mato,Huaylas,Ancash,"2,003",107.12,-8.9617,-77.8456
020706,Pamparomas,Huaylas,Ancash,"9,268",496.35,-9.0731,-77.9819
020707,Pueblo Libre,Huaylas,Ancash,"7,246",130.99,-9.1117,-77.8025
020708,Santa Cruz,Huaylas,Ancash,"5,236",357.7,-8.9486,-77.815
020709,Yuracmarca,Huaylas,Ancash,"1,760",565.7,-8.7364,-77.9036
020710,Santo Toribio,Huaylas,Ancash,"1,056",82.02,-8.8644,-77.915
020801,Huari,Huari,Ancash,"10,423",398.91,-9.3478,-77.1725
020802,Cajay,Huari,Ancash,"2,552",159.35,-9.3253,-77.1569
020803,Chavin de Huantar,Huari,Ancash,"9,251",434.13,-9.5869,-77.1772
020804,Huacachi,Huari,Ancash,1826,86.7,-9.3164,-76.9356
020805,Huachis,Huari,Ancash,3466,153.89,-9.4097,-77.1003
020806,Huacchis,Huari,Ancash,"2,079",72.16,-9.2,-76.7875
020807,Huantar,Huari,Ancash,"3,058",156.15,-9.4517,-77.175
020808,Masin,Huari,Ancash,"1,652",75.33,-9.3653,-77.0958
020809,Paucas,Huari,Ancash,"1,827",135.31,-9.1522,-76.8983
020810,Ponto,Huari,Ancash,"3,333",118.29,-9.325,-77.0047
020811,Rahuapampa,Huari,Ancash,814,9.02,-9.3592,-77.0772
020812,Rapayan,Huari,Ancash,"1,800",143.34,-9.2053,-76.7611
020813,San Marcos,Huari,Ancash,"15,094",556.75,-9.525,-77.1575
020814,San Pedro de Chana,Huari,Ancash,"2,850",138.65,-9.4025,-77.0117
020815,Uco,Huari,Ancash,"1,668",53.61,-9.1886,-76.9269
020816,Anra,Huari,Ancash,"1,581",80.31,-9.2347,-76.9253
020901,Piscobamba,Mariscal Luzuriaga,Ancash,"3,799",45.93,-8.8611,-77.3567
020902,Casca,Mariscal Luzuriaga,Ancash,"4,534",77.38,-8.8553,-77.3919
020903,Lucma,Mariscal Luzuriaga,Ancash,"3,262",77.37,-8.9194,-77.4097
020904,Fidel Olivas Escudero,Mariscal Luzuriaga,Ancash,"2,242",204.82,-8.8067,-77.2806
020905,Llama,Mariscal Luzuriaga,Ancash,"1,223",48.13,-8.9142,-77.2994
020906,Llumpa,Mariscal Luzuriaga,Ancash,"6,435",143.27,-8.9467,-77.3669
020907,Musga,Mariscal Luzuriaga,Ancash,"1,014",39.72,-8.9061,-77.3372
020908,Eleazar Guzman Barron,Mariscal Luzuriaga,Ancash,"1,381",93.96,-8.8997,-77.2419
021001,Cabana,Pallasca,Ancash,"2,715",150.29,-8.3928,-78.0089
021002,Bolognesi,Pallasca,Ancash,"1,293",86.88,-8.3517,-78.0506
021003,Conchucos,Pallasca,Ancash,"8,458",585.24,-8.2658,-77.8483
021004,Huacaschuque,Pallasca,Ancash,563,63.59,-8.3061,-78.0031
021005,Huandoval,Pallasca,Ancash,"1,123",116,-8.3272,-77.9728
021006,Lacabamba,Pallasca,Ancash,559,64.68,-8.2583,-77.8958
021007,Llapo,Pallasca,Ancash,732,28.69,-8.5111,-78.0397
021008,Pallasca,Pallasca,Ancash,"2,417",59.77,-8.2494,-77.9972
021009,Pampas,Pallasca,Ancash,"8,780",438.18,-8.1925,-77.8931
021010,Santa Rosa,Pallasca,Ancash,"1,038",298.77,-8.5239,-78.065
021011,Tauca,Pallasca,Ancash,"3,170",209.12,-8.4717,-78.0347
021101,Pomabamba,Pomabamba,Ancash,"16,631",347.92,-8.8147,-77.4592
021102,Huayllan,Pomabamba,Ancash,"3,668",88.97,-8.8547,-77.4336
021103,Parobamba,Pomabamba,Ancash,"7,016",331.1,-8.6886,-77.4294
021104,Quinuabamba,Pomabamba,Ancash,"2,390",146.06,-8.6944,-77.3978
